guide,target,n_assigned,n_rescue,mean_ntc,mean_assigned,mean_rescue,d_assigned,d_rescue,p_assigned_vs_ntc,p_rescue_vs_ntc,ratio_rescue_over_assigned,fdr_assigned_vs_ntc,fdr_rescue_vs_ntc,responsive,rescue_significant,rescuable,condition,n_lanes_pooled
BZRAP1-3,TSPOAP1,75,12,0.1270485371351242,2.24082088470459,2.01971697807312,2.509103536605835,2.0230438709259033,6.86675992549919e-26,0.00017307237324836649,0.806281542954005,5.5041540435691475e-25,0.00291039428994243,True,True,True,Stim48hr,24
ZBTB44-3,ZBTB44,93,10,0.43748998641967773,1.8129849433898926,1.5771328210830688,2.107030153274536,2.019446611404419,4.474105428257229e-30,0.00015919682245952565,0.9584327059895162,4.855162712613036e-29,0.0027457302518970475,True,True,True,Stim48hr,24
CTSC-4,CTSC,72,10,0.6042860746383667,3.435565710067749,2.7383549213409424,2.768637180328369,2.014732837677002,1.960921869403832e-28,0.0004569222211430882,0.7276983968834978,1.8914956337262577e-27,0.005967285527032331,True,True,False,Stim48hr,24
MET-4,MET,75,21,0.002780288690701127,1.5628318786621094,1.3381608724594116,3.0957891941070557,2.011672258377075,1.791900985081974e-30,1.1634091601877145e-06,0.6498091866869891,2.044124019062332e-29,8.955847055761688e-05,True,True,False,Stim48hr,24
COL19A1-2,COL19A1,61,15,0.0006629667477682233,1.7548409700393677,1.5777415037155151,2.355259895324707,2.010662794113159,2.0330316914858195e-19,3.859829391193098e-05,0.8536904135736408,1.0189029671027757e-18,0.0010605039442032184,True,True,True,Stim48hr,24
TSPAN6-3,TSPAN6,71,11,0.0026768145617097616,1.2404017448425293,1.4572476148605347,1.5650931596755981,2.0101544857025146,3.25533103423391e-14,0.00040897531581165494,1.2843673063647953,1.140479176289062e-13,0.0056030732640354255,True,True,True,Stim48hr,24
RAB3IP-2,RAB3IP,82,15,0.34381115436553955,2.288752317428589,2.023017168045044,2.5828347206115723,2.009721517562866,1.1420943835999533e-30,1.8000185260598383e-05,0.7781068999595133,1.311616016322637e-29,0.0006329016188132074,True,True,False,Stim48hr,24
GPR183-1,GPR183,75,14,0.0947556272149086,2.12225341796875,2.1832730770111084,2.23941969871521,2.0089149475097656,7.230210821995433e-23,5.94047295717557e-05,0.8970694277014315,4.705608618838705e-22,0.0014570096599355496,True,True,True,Stim48hr,24
TK1-4,TK1,48,11,0.939681351184845,3.3695709705352783,3.1358742713928223,2.263406276702881,2.006453037261963,9.879632176619327e-17,0.00018991377176767954,0.8864749814976993,4.074353945945587e-16,0.003110379297875872,True,True,True,Stim48hr,24
ASIC1-2,ASIC1,54,15,0.06704907864332199,2.0105838775634766,1.7240456342697144,2.56611967086792,1.9980921745300293,2.8191522693436935e-19,3.412163175609073e-05,0.7786434113784838,1.399195535230465e-18,0.0009679786793181515,True,True,False,Stim48hr,24
LIM2-3,LIM2,79,11,0.0005443462869152427,3.3475191593170166,2.9204163551330566,2.9116663932800293,1.985369324684143,2.9522049001986235e-30,0.0004496508990284715,0.6818670330042856,3.2588779092278767e-29,0.0059184416762176825,True,True,False,Stim48hr,24
GPR87-4,GPR87,160,19,0.012788966298103333,2.543175458908081,2.2914459705352783,2.8077595233917236,1.9846460819244385,1.0502929744461272e-57,4.3226900995535054e-06,0.7068433266418134,6.3289419001330155e-56,0.0002195402608136871,True,True,False,Stim48hr,24
ADAMTSL4-2,ADAMTSL4,48,15,0.02445114217698574,2.633507013320923,1.7271751165390015,3.370684862136841,1.9833717346191406,1.2235824270753867e-21,4.14654098964345e-05,0.5884180265258571,7.245305423676451e-21,0.0011149095238463778,True,True,False,Stim48hr,24
HTATIP2-3,HTATIP2,74,10,0.5114407539367676,2.237388849258423,1.954053282737732,2.4443328380584717,1.982081413269043,5.67759598437675e-28,0.00031106710726308236,0.8108885101111705,5.277794307073995e-27,0.004573232208534439,True,True,True,Stim48hr,24
TIMP4-4,TIMP4,56,10,0.0025359068531543016,5.013394832611084,3.359076976776123,5.453497409820557,1.9819492101669312,3.256413337882903e-35,0.0008206729277590069,0.36342718465362683,5.054348217162494e-34,0.00857867667520226,True,True,False,Stim48hr,24
PMCH-3,PMCH,66,14,0.004375460557639599,2.36724591255188,2.1360199451446533,2.1957108974456787,1.9792977571487427,1.8899170857226845e-19,7.958951154046328e-05,0.9014382355397086,9.508993431308044e-19,0.0017101541197668776,True,True,True,Stim48hr,24
CMAS-1,CMAS,93,17,0.606121838092804,2.445981502532959,2.1135594844818115,2.747727394104004,1.9750704765319824,1.1705513133457973e-39,3.0066404421543227e-06,0.7188014650834843,2.369788073896116e-38,0.00017178850162672654,True,True,False,Stim48hr,24
CRABP1-1,CRABP1,393,57,0.007602948695421219,3.3191075325012207,2.7999267578125,2.682663917541504,1.97456955909729,1.499311040916772e-132,3.1715997999902222e-15,0.7360480551387374,5.9072855012120815e-130,7.973401897175419e-12,True,True,False,Stim48hr,24
LPPR1-4,PLPPR1,107,11,3.7372432416304946e-05,1.285957932472229,1.3155841827392578,2.1954493522644043,1.9732725620269775,1.866558253086576e-30,0.00046967919641280017,0.8988012226252126,2.1198473109333575e-29,0.006076083621839035,True,True,True,Stim48hr,24
LOXL2-2,LOXL2,56,11,0.002527366392314434,2.582618236541748,1.6979527473449707,2.3621747493743896,1.9656627178192139,5.1699834378175675e-18,0.00048057112269412526,0.8321411099410871,2.3538360149779182e-17,0.0061327705708275684,True,True,True,Stim48hr,24
PRKAB1-3,PRKAB1,37,10,0.3098676800727844,1.6282225847244263,1.7195231914520264,1.8981857299804688,1.9640671014785767,4.361785030978851e-11,0.0004701889799928932,1.0347075475584708,1.1940707070376095e-10,0.006076083621839035,True,True,True,Stim48hr,24
MCUB-2,MCUB,39,10,0.6118308901786804,2.465820789337158,2.2470321655273438,2.5914199352264404,1.963578701019287,2.9993247167066986e-16,0.0004232620518533939,0.7577230823639967,1.1964595949354915e-15,0.005720864507308776,True,True,False,Stim48hr,24
RASAL3-3,RASAL3,80,12,0.6091694831848145,2.4044270515441895,1.787070631980896,2.305309772491455,1.958911418914795,5.576974883958678e-28,3.336090265010485e-05,0.8497389124402611,5.193684610115699e-27,0.0009679786793181515,True,True,True,Stim48hr,24
CCL4L2-4,CCL4,91,13,0.22292350232601166,3.0099003314971924,2.5281567573547363,2.651535987854004,1.9564908742904663,5.89461186017638e-35,7.870784275796346e-05,0.7378707599114783,8.932604126574976e-34,0.0017024156378120981,True,True,False,Stim48hr,24
CDKN2AIP-3,CDKN2AIP,90,22,0.1047566682100296,1.3040140867233276,1.4248443841934204,2.1248457431793213,1.9497110843658447,1.5639723390530414e-26,6.004068209213069e-07,0.9175777068167642,1.3153803482150537e-25,5.9956964575705936e-05,True,True,True,Stim48hr,24
C1orf54-4,C1orf54,61,10,0.006384583655744791,3.6062984466552734,2.661198139190674,4.09730339050293,1.9494190216064453,2.081974998309816e-31,0.0009092449279747482,0.4757809797841602,2.5150650805053955e-30,0.009142312219864496,True,True,False,Stim48hr,24
CABP1-2,CABP1,56,13,0.008584116585552692,3.921940326690674,3.863232135772705,2.6813745498657227,1.9469188451766968,2.405139935556723e-20,0.00016370612754310618,0.7260898501756102,1.3008581573306797e-19,0.0027997088751249588,True,True,False,Stim48hr,24
ADH5-3,ADH5,74,12,0.47990238666534424,1.3711408376693726,1.7284655570983887,1.61432683467865,1.945294737815857,5.1588748223986526e-20,7.889078035207217e-05,1.2050191423616456,2.7018156278451836e-19,0.0017024156378120981,True,True,True,Stim48hr,24
DTX4-2,DTX4,79,10,0.0012330312747508287,1.3491168022155762,1.2952494621276855,1.8054574728012085,1.9451186656951904,1.7042835722930226e-18,0.0009223463372307947,1.077355016663613,8.03067199382232e-18,0.009201502745231023,True,True,True,Stim48hr,24
SPOCD1-3,SPOCD1,132,18,0.001532669411972165,2.344001293182373,1.521899700164795,3.3835625648498535,1.940876841545105,1.4081911007956843e-56,1.0130099849911279e-05,0.5736193152471623,7.755650342231716e-55,0.0004244511837112826,True,True,False,Stim48hr,24
SERTM1-1,SERTM1,36,14,3.140899571008049e-05,1.7321232557296753,1.493862271308899,2.060239553451538,1.934430480003357,1.2674095285117808e-10,9.870018841342531e-05,0.9389347354110292,3.3410558955416066e-10,0.0019461354797753038,True,True,True,Stim48hr,24
PLTP-2,PLTP,67,11,0.06328878551721573,2.74878191947937,2.5105323791503906,2.358238458633423,1.9300638437271118,2.3254202244347477e-21,0.0005249261971371267,0.8184345551066815,1.351963948871144e-20,0.006500810145826288,True,True,True,Stim48hr,24
ST8SIA5-3,ST8SIA5,43,11,0.0014349191915243864,1.2129656076431274,1.3834824562072754,1.97829008102417,1.92913818359375,6.811076531559844e-12,0.0005490417682987954,0.975154352790884,1.9844331054976975e-11,0.0066842179443252865,True,True,True,Stim48hr,24
VASP-1,VASP,154,14,0.9425768256187439,3.7170679569244385,2.895277500152588,3.125405788421631,1.927752137184143,1.8843216021724596e-70,3.388291644626718e-05,0.6168005909266848,2.098151140505943e-68,0.0009679786793181515,True,True,False,Stim48hr,24
FAM199X-2,FAM199X,113,22,0.1772489845752716,1.935305118560791,1.81190025806427,2.710279941558838,1.926735281944275,1.646288244093475e-42,6.961348273717774e-07,0.7108989932737718,3.885847182602203e-41,6.481788725972772e-05,True,True,False,Stim48hr,24
PLD4-3,PLD4,60,10,6.92648027325049e-05,2.7441914081573486,1.6151773929595947,2.7142412662506104,1.9262644052505493,6.475588702409548e-22,0.0009846884817070068,0.7096879813898954,3.8975282413327506e-21,0.00961361880781132,True,True,False,Stim48hr,24
TRAF3IP2-1,TRAF3IP2,201,18,0.2987256348133087,2.2147507667541504,1.687917709350586,2.756195068359375,1.9240049123764038,9.58718701287487e-78,3.693382879315027e-06,0.6980655812295853,1.364043663331808e-75,0.0001996809582494189,True,True,False,Stim48hr,24
ADGRG3-4,ADGRG3,35,10,0.00034219754161313176,1.9657084941864014,1.476712703704834,2.3657491207122803,1.917724847793579,7.586225807175015e-12,0.001012020049807517,0.8106205476327896,2.20026322674691e-11,0.009744554184133529,True,True,True,Stim48hr,24
ACADM-1,ACADM,103,17,0.4741418659687042,2.159850597381592,1.7437238693237305,2.739558458328247,1.9176957607269287,8.018127426454452e-44,3.2186954547606237e-06,0.7000017666705162,2.0033584721121806e-42,0.00017981778607262683,True,True,False,Stim48hr,24
EGF-4,EGF,70,10,0.0004629458417184651,2.0178606510162354,1.9512869119644165,2.425591230392456,1.9140141010284424,1.0610698191831035e-22,0.0010247155339503026,0.7890917797879565,6.79349951731982e-22,0.009795189552665631,True,True,False,Stim48hr,24
SNX14-1,SNX14,107,23,0.5133283734321594,1.90202796459198,1.839963674545288,2.0527501106262207,1.911731481552124,1.1685791097877665e-33,7.56433806104869e-08,0.931302583619846,1.6133321294697952e-32,1.2677830590317605e-05,True,True,True,Stim48hr,24
TMEM240-2,TMEM240,74,11,0.0031905153300613165,0.6361791491508484,0.6740443706512451,1.3056145906448364,1.9077370166778564,8.303218740195703e-12,0.0005753684420567802,1.4611793023357948,2.4014165097279723e-11,0.006904421304681363,True,True,True,Stim48hr,24
PDHB-3,PDHB,73,13,0.6841061115264893,2.5307319164276123,2.430191993713379,2.8869428634643555,1.9050430059432983,1.1671606522005587e-33,8.813879153622292e-05,0.6598824763913862,1.6133321294697952e-32,0.0018182569431268417,True,True,False,Stim48hr,24
RASSF2-1,RASSF2,66,10,0.3369709253311157,3.2129065990448,2.646110773086548,3.3317301273345947,1.9039521217346191,2.172693245328341e-30,0.0008559110383492549,0.5714604871847148,2.451143720716629e-29,0.008799245616194606,True,True,False,Stim48hr,24
PROM1-3,PROM1,46,10,0.0005151163786649704,2.1866872310638428,1.6065295934677124,2.8513622283935547,1.9011569023132324,6.1334107427075416e-18,0.0010685081826189728,0.6667539056882071,2.7776595777319206e-17,0.010079660679565094,True,True,False,Stim48hr,24
TRAF3IP3-4,TRAF3IP3,106,12,0.9864427447319031,2.7632317543029785,2.6114861965179443,2.3028066158294678,1.9003574848175049,1.3152918995684006e-40,7.520133608185126e-05,0.8252353765854537,2.8790278246108324e-39,0.001650235764963047,True,True,True,Stim48hr,24
TTLL5-3,TTLL5,30,10,0.2936064898967743,2.094627857208252,1.8980363607406616,2.6092636585235596,1.8904513120651245,2.533061309120287e-12,0.0007381180037273081,0.7245152500743555,7.681669641985856e-12,0.007998399402458847,True,True,False,Stim48hr,24
PHLDA2-4,PHLDA2,176,22,0.024492036551237106,2.971158742904663,2.702155113220215,2.39190936088562,1.8877125978469849,7.671803550625382e-54,1.594209932596631e-06,0.7892074125869246,3.508480159491358e-52,0.00010987833160522396,True,True,False,Stim48hr,24
SH2D1A-4,SH2D1A,59,15,0.7253518104553223,3.474329710006714,2.9827940464019775,3.374539852142334,1.885317325592041,1.0302285515933768e-29,3.69184466625154e-05,0.5586887125944425,1.0835381193554983e-28,0.0010255577338073338,True,True,False,Stim48hr,24
IDE-4,IDE,67,10,0.2583453059196472,1.7604103088378906,1.413573980331421,2.297818660736084,1.8848105669021606,1.0080559366650354e-22,0.0005513757981945034,0.8202607973852818,6.47025376892019e-22,0.006696419114304259,True,True,True,Stim48hr,24
GALK1-4,GALK1,82,14,0.3691236674785614,2.554176092147827,1.8957598209381104,2.6017556190490723,1.8774462938308716,3.5237623714604985e-30,6.456829412124649e-05,0.7216074715414925,3.8634910633652155e-29,0.00152417550629872,True,True,False,Stim48hr,24
IPCEF1-4,IPCEF1,119,11,0.021962882950901985,1.5329595804214478,1.6193339824676514,2.338921070098877,1.8741841316223145,2.1743193166465298e-36,0.0006472837787639994,0.8013028552276388,3.627642846861083e-35,0.007308683017155406,True,True,True,Stim48hr,24
SIK2-3,SIK2,123,17,0.12995806336402893,1.5557740926742554,1.6411256790161133,2.065800428390503,1.8736023902893066,3.5932722447109946e-34,1.8272394027778342e-05,0.9069619526359859,5.1124278992804766e-33,0.0006380110914699271,True,True,True,Stim48hr,24
CAND2-1,CAND2,109,12,0.010201940312981606,1.8010928630828857,1.614972710609436,2.672193765640259,1.8720654249191284,4.5889228417714983e-38,0.0003835226798112917,0.7005724842975901,8.547077380201314e-37,0.005297670423327403,True,True,False,Stim48hr,24
ITPK1-1,ITPK1,37,13,0.2725346088409424,2.6380553245544434,1.935874342918396,2.6668951511383057,1.8658854961395264,1.5874391911833814e-14,0.00015296477651037836,0.6996471141143715,5.677977330475754e-14,0.0026705100565770222,True,True,False,Stim48hr,24
ACOT13-1,ACOT13,88,12,0.7150008678436279,2.38086199760437,2.192742347717285,2.3052825927734375,1.8581963777542114,7.626819419210734e-32,0.0001369711455968191,0.8060601262418999,9.481691520678976e-31,0.0024335368200028495,True,True,True,Stim48hr,24
CXCR3-4,CXCR3,35,12,0.1617690771818161,1.7990354299545288,1.7719274759292603,1.9659554958343506,1.8562692403793335,2.3354937262022277e-10,0.0003039389795084084,0.9442071523554676,6.02336297361924e-10,0.004534733498422188,True,True,True,Stim48hr,24
ADAP2-3,ADAP2,188,29,0.006476568058133125,2.653320789337158,2.002250909805298,2.8671886920928955,1.8559616804122925,9.911254933747471e-69,5.351510288979107e-08,0.6473106166785064,1.0360295463398888e-66,9.60978347606677e-06,True,True,False,Stim48hr,24
ETFA-4,ETFA,23,12,1.076548457145691,2.857051372528076,2.562995433807373,2.985062599182129,1.8556034564971924,6.128415279947012e-13,0.00011740075438393991,0.6216296626427885,1.9630858701618884e-12,0.0021665179407403933,True,True,False,Stim48hr,24
MALSU1-4,MALSU1,51,20,0.6652783751487732,1.7525489330291748,1.951397180557251,1.35261869430542,1.8501006364822388,1.756528798237468e-10,5.297389149401968e-07,1.3677917097192567,4.5785956766271304e-10,5.667079285785765e-05,True,True,True,Stim48hr,24
SLC38A1-4,SLC38A1,44,12,0.8308035731315613,1.773013949394226,1.9379783868789673,1.3784724473953247,1.8473381996154785,8.06645390683223e-11,2.169645389489531e-05,1.3401342936567888,2.1642942331479667e-10,0.0007224488091624742,True,True,True,Stim48hr,24
MT1B-1,MT1B,91,15,0.0004900908679701388,4.426818370819092,3.3648946285247803,2.909562587738037,1.8448896408081055,1.4058438291933307e-34,8.823681267361762e-05,0.6340780049149471,2.075138931737245e-33,0.0018182569431268417,True,True,False,Stim48hr,24
SNX10-4,SNX10,128,13,0.9216957688331604,2.758913040161133,2.430555820465088,2.698965549468994,1.844577431678772,1.9578497104204447e-55,7.157287154945241e-05,0.6834386722874924,9.928818036409423e-54,0.0015994151028917633,True,True,False,Stim48hr,24
SLC35G2-4,SLC35G2,126,10,0.029766570776700974,1.8496299982070923,1.5358587503433228,3.1572351455688477,1.844182014465332,1.3158789970778866e-51,0.0012305280133224211,0.5841129752573626,5.265572049244481e-50,0.010959386534330701,True,True,False,Stim48hr,24
CIB2-3,CIB2,34,10,0.103268563747406,3.2943942546844482,2.5930066108703613,4.211018085479736,1.839745283126831,6.145182154474929e-19,0.00122403768864929,0.43688847822111404,2.9722023602663448e-18,0.01093154795475778,True,True,False,Stim48hr,24
LIX1-1,LIX1,44,10,0.0003063697076868266,2.283583641052246,1.6007760763168335,2.205735206604004,1.8397043943405151,1.5189856529132165e-13,0.0013103798572358964,0.8340549621878515,5.078488586306459e-13,0.011418700038443825,True,True,True,Stim48hr,24
SH3TC1-3,SH3TC1,124,27,0.07577843219041824,1.39192795753479,1.0940896272659302,2.4771087169647217,1.8383867740631104,1.1769907187726193e-41,8.732336924833836e-08,0.7421502179023224,2.6557473398913463e-40,1.4163287115504685e-05,True,True,False,Stim48hr,24
PLCXD3-2,PLCXD3,85,12,3.744283822015859e-05,2.0413737297058105,1.5917798280715942,2.650728702545166,1.834580659866333,1.0783781517649262e-29,0.0004551839936490413,0.6921042723477558,1.1295404689856752e-28,0.005967285527032331,True,True,False,Stim48hr,24
MDGA1-3,MDGA1,100,14,0.0273304283618927,1.7948821783065796,1.7903263568878174,2.332636594772339,1.834492802619934,1.004755796657018e-30,0.00015070794950439504,0.7864460356710545,1.1590899077651455e-29,0.0026402772477634086,True,True,False,Stim48hr,24
NENF-1,NENF,63,12,0.6687669157981873,3.0034706592559814,2.803229331970215,2.979879379272461,1.8342700004577637,2.1789840426218366e-28,0.0002838649548235929,0.6155517613285413,2.090029263353754e-27,0.004286105083642719,True,True,False,Stim48hr,24
DDN-1,DDN,86,19,0.0022288779728114605,3.636922836303711,2.9972984790802,2.878248929977417,1.8313466310501099,1.85857492225968e-32,1.172581362651265e-05,0.6362711063578781,2.416147398937584e-31,0.00048325730257463615,True,True,False,Stim48hr,24
HRH2-4,HRH2,68,11,0.17843468487262726,1.486963152885437,1.4242312908172607,2.029972553253174,1.8303987979888916,6.085672243688331e-20,0.0004921949883172223,0.9016864760341458,3.167765572375166e-19,0.006233643328108296,True,True,True,Stim48hr,24
NPPC-3,NPPC,30,10,0.007190437521785498,1.9742426872253418,2.363645315170288,1.78678297996521,1.8262841701507568,6.441001825361669e-08,0.0013626884796739862,1.0221074358937066,1.387334371299515e-07,0.011792767083994496,True,True,True,Stim48hr,24
ABCA5-4,ABCA5,58,10,0.15975254774093628,2.1991629600524902,1.502977728843689,3.71826434135437,1.8220657110214233,5.66501935497974e-30,0.0010020874505327802,0.4900312467719118,6.083066904865038e-29,0.009700050644553338,True,True,False,Stim48hr,24
TMEM150A-2,TMEM150A,26,10,0.003281994257122278,1.8257123231887817,1.0645220279693604,2.260525941848755,1.821122646331787,8.192136607607016e-09,0.0013783763620134285,0.8056189989319013,1.8892446512455262e-08,0.011867254020896436,True,True,True,Stim48hr,24
GAP43-4,GAP43,80,10,0.0005174769321456552,2.860455274581909,1.9673973321914673,2.6061036586761475,1.8199036121368408,1.3635628631811818e-27,0.0014001483474468054,0.6983235705448947,1.2361361035777013e-26,0.011972697093473704,True,True,False,Stim48hr,24
HMGCS2-2,HMGCS2,156,17,0.0002011194737860933,3.226806163787842,2.698859453201294,2.4740841388702393,1.8184046745300293,1.7180374830721722e-49,3.580134652746441e-05,0.7349809353534685,6.197033794574414e-48,0.0010056378231290003,True,True,False,Stim48hr,24
KEAP1-1,KEAP1,28,11,0.304261714220047,1.605020523071289,1.126226544380188,2.008200168609619,1.8159890174865723,2.8840118393090872e-09,0.0001384806586651804,0.90428685639633,6.8547139865156125e-09,0.002451692787917349,True,True,True,Stim48hr,24
TYROBP-2,TYROBP,59,10,0.0001624136493774131,1.9478522539138794,1.6286197900772095,2.3904409408569336,1.814955711364746,4.1405219770097897e-19,0.0014242328826570031,0.759255616963335,2.0333416650282014e-18,0.012096356307431439,True,True,False,Stim48hr,24
PSMB10-1,PSMB10,75,10,0.6581622958183289,2.450422763824463,2.1457133293151855,2.537024736404419,1.8148834705352783,9.795059003433664e-30,0.0006584182467224586,0.7153589968962658,1.0344390147543758e-28,0.007406100547025776,True,True,False,Stim48hr,24
CHRNA5-1,CHRNA5,57,10,0.047698311507701874,1.8808013200759888,1.3006713390350342,2.5845108032226562,1.8130216598510742,2.917022292124522e-20,0.0012954592140388388,0.7014950982562722,1.5612317847713483e-19,0.011308279389214032,True,True,False,Stim48hr,24
BAP1-2,BAP1,143,11,0.21040798723697662,1.2074062824249268,1.4480763673782349,1.7919673919677734,1.8129558563232422,3.9225952564533385e-36,0.000520811081177901,1.0117125258247144,6.447991081530724e-35,0.0064875030960781024,True,True,True,Stim48hr,24
TRAF5-1,TRAF5,49,10,0.38669681549072266,2.1493451595306396,1.9489059448242188,2.2138426303863525,1.8105924129486084,1.9792893522363868e-16,0.0008784025515625723,0.817850550033283,8.007835752096978e-16,0.008958636976179745,True,True,True,Stim48hr,24
POLG2-1,POLG2,55,11,0.20239363610744476,2.4133973121643066,1.7979099750518799,3.3207099437713623,1.81025230884552,1.2208990615465544e-25,0.0006413273718276864,0.5451401475883193,9.518181116044826e-25,0.007298767245920893,True,True,False,Stim48hr,24
PPP6C-1,PPP6C,86,12,0.9017859101295471,2.500732183456421,2.406665086746216,2.1956918239593506,1.8099688291549683,1.0749312515458343e-29,0.00018703483444748036,0.82432735295756,1.1282372685282302e-28,0.003083315238039119,True,True,True,Stim48hr,24
COLGALT2-3,COLGALT2,42,13,0.009471721015870571,1.6618971824645996,1.3505573272705078,2.1842780113220215,1.809903860092163,6.57267272435535e-13,0.00029117095135752,0.828605081729834,2.0949116175574426e-12,0.004370171771419733,True,True,True,Stim48hr,24
DENND1C-2,DENND1C,173,22,0.44542160630226135,2.667562246322632,2.07487416267395,3.2304086685180664,1.8098950386047363,2.8210064381905054e-79,1.0542930792274474e-06,0.5602681345685642,4.249763228356403e-77,8.537610381972593e-05,True,True,False,Stim48hr,24
C3-3,C3,104,11,0.02564096450805664,3.7289156913757324,2.2164230346679688,4.598855018615723,1.8086665868759155,1.982166795123681e-57,0.0008349088637157566,0.39328628094484547,1.1537111732526698e-55,0.008669021377060923,True,True,False,Stim48hr,24
MMP9-3,MMP9,201,32,0.0014797652838751674,4.9642181396484375,3.127307415008545,4.504246711730957,1.808619737625122,3.524037985072013e-107,1.9381666294579835e-08,0.401536561688487,1.0027845866410472e-104,4.429591733143064e-06,True,True,False,Stim48hr,24
ITGAM-4,ITGAM,60,12,0.21243350207805634,1.9453150033950806,1.3087824583053589,3.933042049407959,1.803702712059021,4.1030250517691946e-35,0.00023515848371956965,0.458602448028882,6.292124046455633e-34,0.0036269228716012156,True,True,False,Stim48hr,24
ABCG2-1,ABCG2,208,16,0.04921823367476463,2.6304495334625244,2.1605584621429443,2.818662405014038,1.7995963096618652,2.778001821853699e-75,6.24180903218866e-05,0.63845755577561,3.557231332883662e-73,0.0015063200621521077,True,True,False,Stim48hr,24
TMEM62-4,TMEM62,41,11,0.060372114181518555,0.9624597430229187,0.8238475322723389,1.4386907815933228,1.7900959253311157,2.7115460893848984e-08,0.0006423321124765135,1.2442534200077506,6.012354575683744e-08,0.007298767245920893,True,True,True,Stim48hr,24
CST3-3,CST3,74,12,0.048126574605703354,3.421003580093384,2.59368896484375,3.590865135192871,1.7886890172958374,2.448972389992837e-34,0.0005302024744682749,0.4981220262954164,3.543400164277771e-33,0.006533965788300212,True,True,False,Stim48hr,24
OPTN-3,OPTN,57,11,0.806441068649292,2.8343358039855957,2.537904977798462,3.0569748878479004,1.7877994775772095,5.092907458716e-28,0.00048490668696076617,0.5848263538847105,4.7601956210845536e-27,0.006156845510198818,True,True,False,Stim48hr,24
FAM114A1-2,FAM114A1,79,10,0.1151324138045311,1.659553050994873,1.282854437828064,2.2068004608154297,1.782368779182434,4.949960228433785e-24,0.001202559455038851,0.8076710200268108,3.47861640906692e-23,0.010836621631478036,True,True,True,Stim48hr,24
PTPN14-2,PTPN14,71,11,0.03938932716846466,1.3610583543777466,1.3252187967300415,2.2101149559020996,1.781731128692627,2.1453976720999156e-21,0.0008575239363435476,0.8061712464026018,1.2544208763123024e-20,0.008799245616194606,True,True,True,Stim48hr,24
GALNT12-2,GALNT12,37,10,0.06896166503429413,2.5979182720184326,1.9375404119491577,3.714526414871216,1.7808564901351929,1.3785900931695907e-18,0.001495884490881745,0.47943029372613466,6.550221203353101e-18,0.012526605156946596,True,True,False,Stim48hr,24
IDI2-1,IDI2,152,18,0.0006540960748679936,2.480799913406372,2.0479114055633545,1.9843829870224,1.7798497676849365,5.845447987101781e-38,2.704341428721746e-05,0.8969285562942823,1.0808803101059682e-36,0.0008498392939758086,True,True,True,Stim48hr,24
TMF1-3,TMF1,60,17,0.6599575877189636,2.5132291316986084,2.2413992881774902,2.374570369720459,1.7798023223876953,5.176380196140823e-22,1.4840812415769676e-05,0.7495260385133242,3.1451268522696676e-21,0.0005486735649006614,True,True,False,Stim48hr,24
SMTNL2-3,SMTNL2,49,15,0.000641680380795151,1.842558741569519,1.2551956176757812,2.516998529434204,1.7789223194122314,5.883430607951852e-17,0.00012325492835506995,0.7067633527033149,2.4782016096981403e-16,0.002235822855613718,True,True,False,Stim48hr,24
DPP7-1,DPP7,47,11,0.32618117332458496,2.386000633239746,2.0584192276000977,2.5474677085876465,1.7788066864013672,1.1960496150210483e-17,0.000688276653193047,0.6982646651044553,5.308636159564826e-17,0.007612873731839871,True,True,False,Stim48hr,24
GZMA-3,GZMA,75,11,0.1969357430934906,3.7433183193206787,2.6971280574798584,3.1378161907196045,1.776127815246582,2.1106278514525643e-32,0.000751214618239356,0.5660394705399419,2.716240164608049e-31,0.008105380044007472,True,True,False,Stim48hr,24
DYSF-3,DYSF,84,15,0.0005618853610940278,1.4825924634933472,1.2790743112564087,2.0017762184143066,1.7716034650802612,5.645676584344211e-22,0.0001278718307414911,0.8850157419112636,3.4181034828618256e-21,0.002279927535348288,True,True,True,Stim48hr,24
SDPR-4,CAVIN2,62,12,0.0002256761072203517,1.7539108991622925,1.8581513166427612,1.89396333694458,1.7704498767852783,1.1231455338983482e-15,0.0005904813815668965,0.9347857174687665,4.331891133002514e-15,0.006985742085925542,True,True,True,Stim48hr,24
SUSD1-3,SUSD1,112,10,0.07040893286466599,1.6497892141342163,1.507622480392456,2.259514570236206,1.7675598859786987,1.3368801612137715e-33,0.0015093895347875973,0.7822741704179057,1.8357909345139243e-32,0.012585755523900562,True,True,False,Stim48hr,24
PPIL3-4,PPIL3,129,11,0.9913191795349121,2.735609531402588,2.2160749435424805,2.4081289768218994,1.767525315284729,5.1712111161161256e-49,0.00019933565300611004,0.7339828274552803,1.8018328800508023e-47,0.0032330956881120045,True,True,False,Stim48hr,24
ASCC3-4,ASCC3,120,11,0.4940723478794098,1.7904274463653564,1.5761337280273438,2.3266713619232178,1.7664743661880493,1.4251865607423266e-46,0.00024072498229066514,0.7592281381449111,4.244073002396626e-45,0.0036789216138524753,True,True,False,Stim48hr,24
ICAM4-2,ICAM4,88,11,0.0017975587397813797,2.7446632385253906,2.1167500019073486,2.7278828620910645,1.7615255117416382,1.5173826436473642e-31,0.0010187950472977257,0.6457482233644508,1.854900692305919e-30,0.009757145710119933,True,True,False,Stim48hr,24
