guide,target,n_assigned,n_rescue,mean_ntc,mean_assigned,mean_rescue,d_assigned,d_rescue,p_assigned_vs_ntc,p_rescue_vs_ntc,ratio_rescue_over_assigned,fdr_assigned_vs_ntc,fdr_rescue_vs_ntc,responsive,rescue_significant,rescuable,condition,n_lanes_pooled
RHOU-4,RHOU,98,10,0.14506182074546814,1.9240293502807617,0.9190828204154968,3.090296983718872,1.0437350273132324,1.2845815687532117e-42,0.01786210853835574,0.33774586481885593,2.508826730489227e-41,0.08262267442897164,True,False,False,Stim8hr,24
LRRN1-1,LRRN1,56,10,0.0003187798138242215,2.209699869155884,0.2890963852405548,2.6971042156219482,1.0436745882034302,1.931222809670705e-20,0.022171375657255958,0.3869611645550598,9.57440846794438e-20,0.09457228244372788,True,False,False,Stim8hr,24
C11orf45-4,KCNJ5-AS1,97,13,0.0010560369119048119,1.634188175201416,0.8152745366096497,2.433802843093872,1.0429288148880005,6.25795796273009e-31,0.010399725167203526,0.42851820057955886,5.831210467922231e-30,0.059503419943061624,True,False,False,Stim8hr,24
DLG1-1,DLG1,84,10,0.4895919859409332,1.0923042297363281,1.0710909366607666,1.0401053428649902,1.041998267173767,2.806262844662921e-13,0.007213912319399501,1.0018199351842216,8.69536732396756e-13,0.04663763485806652,True,True,True,Stim8hr,24
SLC4A11-1,SLC4A11,71,12,0.010948986746370792,1.4358171224594116,0.6282427906990051,1.9379216432571411,1.0405811071395874,2.9499936738485583e-18,0.013117809022466774,0.5369572659246644,1.291916821831526e-17,0.06880936716084513,True,False,False,Stim8hr,24
CYFIP1-4,CYFIP1,86,10,0.18473705649375916,1.1357115507125854,0.7109268307685852,1.787783145904541,1.0396932363510132,8.958550956493846e-23,0.012660953273459176,0.5815544456455726,5.09451713952378e-22,0.0668767112852271,True,False,False,Stim8hr,24
CTXN2-4,CTXN2,103,15,0.00014083678252063692,0.4814683496952057,0.38732728362083435,1.068505048751831,1.0387815237045288,5.290372868714821e-12,0.006484836909441546,0.9721821388845812,1.5176462821454163e-11,0.04325512026720975,True,True,True,Stim8hr,24
RALYL-1,RALYL,97,10,0.0,0.7308465838432312,0.4359568655490875,1.466820240020752,1.0379366874694824,2.566591785403811e-17,0.0227095311245538,0.7076100118817547,1.0592327037520317e-16,0.09617855175034991,True,False,False,Stim8hr,24
TRIM5-2,TRIM5,121,11,0.24306818842887878,1.2815585136413574,0.8428106307983398,1.5339726209640503,1.037349820137024,2.414264425865201e-25,0.009403746828048079,0.676250544475223,1.5877483902756347e-24,0.0561847875255574,True,False,False,Stim8hr,24
ZNF521-1,ZNF521,70,11,7.113021183613455e-06,0.7371600270271301,0.32533884048461914,1.5578415393829346,1.0371360778808594,6.036365582934296e-14,0.017655119338865762,0.6657519726246817,1.9500940442111046e-13,0.082231110024126,True,False,False,Stim8hr,24
DDX24-1,DDX24,133,10,1.2916630506515503,1.3478232622146606,1.8687593936920166,0.07784323394298553,1.0361206531524658,0.2205859445278765,0.0036885086981027436,13.310349540608094,0.2609378548453039,0.031003074513510354,False,True,True,Stim8hr,24
SYK-1,SYK,267,34,0.007305532693862915,1.6369614601135254,0.5954679846763611,3.374541759490967,1.0359382629394531,6.996427414582397e-113,7.349526971512948e-05,0.3069863515619138,1.1272993671745887e-110,0.0032701071772072905,True,True,False,Stim8hr,24
NFAT5-2,NFAT5,92,15,0.8854098320007324,1.9403237104415894,1.7280393838882446,1.4930015802383423,1.0354394912719727,2.140897870695182e-22,0.0023855858381053754,0.6935287309653587,1.1860819578765428e-21,0.02405942837257208,True,True,False,Stim8hr,24
ACADM-4,ACADM,81,11,0.750920832157135,2.22259783744812,1.7227683067321777,1.9533296823501587,1.0345405340194702,1.3993908436876379e-24,0.0116563229949568,0.5296292496690868,8.813427349413837e-24,0.06394418410186965,True,False,False,Stim8hr,24
TWIST1-4,TWIST1,94,10,0.013162297196686268,0.7973695397377014,0.48348313570022583,1.2420439720153809,1.0330461263656616,9.077835194069628e-14,0.02137252932023453,0.8317307193958741,2.8987604207652563e-13,0.09269599299211811,True,False,False,Stim8hr,24
DNAH11-1,DNAH11,79,11,0.00025780507712624967,1.1064120531082153,0.44969913363456726,2.0130393505096436,1.0322569608688354,6.816479640550052e-21,0.017984078990460128,0.5127852868884544,3.47290207773479e-20,0.08262267442897164,True,False,False,Stim8hr,24
RPP25-1,RPP25,97,10,0.2112029641866684,1.4604471921920776,1.118941307067871,1.9441484212875366,1.0321869850158691,5.22791646423206e-27,0.01919984893115582,0.5309198483582289,3.8728645531006467e-26,0.08629048100316147,True,False,False,Stim8hr,24
NSUN6-1,NSUN6,139,11,0.2898099422454834,1.6747713088989258,0.90875244140625,2.1101913452148438,1.0321495532989502,3.0236203879649034e-42,0.009699431552280726,0.4891260480427497,5.875547758924764e-41,0.05722815933030531,True,False,False,Stim8hr,24
MPZ-2,MPZ,53,11,0.01873435638844967,2.7190167903900146,1.422080636024475,2.210481643676758,1.0316524505615234,4.561600921852304e-16,0.017907569160785296,0.466709349753091,1.7310805461043041e-15,0.08262267442897164,True,False,False,Stim8hr,24
RAB44-3,RAB44,73,15,0.0007426757947541773,1.9273931980133057,0.635292649269104,2.9498276710510254,1.0311483144760132,2.0330411724531915e-28,0.006752143944069487,0.3495622217512843,1.6310726584806e-27,0.04441149286342748,True,True,False,Stim8hr,24
MARCH6-3,MARCHF6,58,11,0.5789005756378174,1.2982678413391113,1.1775068044662476,1.222724437713623,1.029999017715454,6.071603954936873e-12,0.005373731471125169,0.8423803319425374,1.736604474389119e-11,0.038564425851604155,True,True,True,Stim8hr,24
BBS5-1,BBS5,121,12,0.1024833470582962,1.4957530498504639,0.8188161253929138,2.1090922355651855,1.029245376586914,2.6178765914402784e-34,0.01192387772799976,0.48800396646052857,3.012895469970106e-33,0.06470311023361715,True,False,False,Stim8hr,24
DCHS1-1,DCHS1,99,11,0.009817860089242458,1.7708914279937744,0.7882916927337646,2.9663233757019043,1.0288386344909668,2.48056235066263e-38,0.018001344190764844,0.34683967463510906,3.592634685397899e-37,0.08262267442897164,True,False,False,Stim8hr,24
TTC39B-2,TTC39B,60,14,0.2467571347951889,1.5773996114730835,0.9700273871421814,2.2029104232788086,1.027941346168518,2.0331251719081834e-20,0.0052144086902176446,0.4666287540818531,1.0040989833676814e-19,0.03803295485270369,True,True,False,Stim8hr,24
RHOC-1,RHOC,32,11,0.5136793255805969,1.3399677276611328,1.4568755626678467,0.8722982406616211,1.0261294841766357,0.00025800694164511504,0.011302034908433288,1.1763516608704114,0.00043284722053868105,0.062733792671193,True,False,False,Stim8hr,24
CRYL1-1,CRYL1,91,11,0.09417112171649933,1.5547593832015991,0.5863462090492249,2.0700490474700928,1.0254030227661133,1.6681581074919326e-25,0.013173619111757202,0.4953520420297809,1.110286988239467e-24,0.06885909748275608,True,False,False,Stim8hr,24
PPP6R2-4,PPP6R2,92,13,0.7225258946418762,1.4678903818130493,1.3433457612991333,1.3087459802627563,1.0238258838653564,1.5244171708366553e-21,0.0023783070631659743,0.7822953417284257,8.009403803838785e-21,0.024050153243031322,True,True,False,Stim8hr,24
NDUFV2-4,NDUFV2,48,19,1.5106359720230103,2.3544921875,2.1550822257995605,1.4093178510665894,1.0236543416976929,2.667787414278548e-13,0.00022009575517559828,0.7263473892159803,8.299544594541548e-13,0.006165941822771205,True,True,False,Stim8hr,24
GPR141-4,GPR141,86,11,0.00164020957890898,0.67275071144104,0.3743416965007782,1.2571446895599365,1.0233925580978394,8.702409125111976e-13,0.018444431128181497,0.8140610755441984,2.610722737533593e-12,0.08374170291330423,True,False,False,Stim8hr,24
ANKRD44-4,ANKRD44,124,10,0.5995799899101257,1.3880078792572021,1.3527424335479736,1.2339228391647339,1.0230566263198853,1.3039947633625118e-23,0.011980969521695951,0.8291090770411641,7.793736862322772e-23,0.06470311023361715,True,False,False,Stim8hr,24
CD300LG-4,CD300LG,78,10,0.0,0.5916794538497925,0.7094335556030273,1.0836145877838135,1.022311806678772,1.1431955164859722e-09,0.02404575627704411,0.9434275047640169,2.8229483156138277e-09,0.09863454472861262,True,False,False,Stim8hr,24
PDE2A-3,PDE2A,53,10,0.000800322974100709,0.9091681838035583,0.4627739489078522,1.7051903009414673,1.022085189819336,3.775916716721204e-12,0.02400534240244034,0.5993965537189742,1.0962064522192864e-11,0.09863454472861262,True,False,False,Stim8hr,24
FAT2-1,FAT2,86,10,1.575772876094561e-05,1.0938351154327393,0.3958793878555298,1.9090200662612915,1.0201078653335571,2.7330449533409106e-21,0.02423878240214498,0.5343620443610009,1.4224340288787753e-20,0.09910386491341872,True,False,False,Stim8hr,24
CEP97-4,CEP97,51,13,0.2937714159488678,1.631845235824585,0.947330117225647,2.1241488456726074,1.0192288160324097,7.0878979396258e-17,0.006243335180848526,0.47982928225995997,2.828575988909491e-16,0.04216481009637344,True,True,False,Stim8hr,24
BRPF3-2,BRPF3,41,12,0.26431024074554443,0.978815495967865,0.823326587677002,1.2419769763946533,1.0188816785812378,5.027559085516075e-08,0.006928353055827603,0.8203708264697137,1.117974179625685e-07,0.045177640098517234,True,True,True,Stim8hr,24
DNAJC18-3,DNAJC18,140,18,0.3102509081363678,0.957646369934082,0.9457003474235535,1.0653114318847656,1.018846035003662,2.298535164948953e-19,0.0012821912080582113,0.9563832739512649,1.0813181852624818e-18,0.01660701078382245,True,True,True,Stim8hr,24
SH3TC1-4,SH3TC1,63,10,0.0502026304602623,1.1502238512039185,0.7864266633987427,1.7093271017074585,1.0184388160705566,1.5334084114147368e-14,0.022800585099719637,0.5958127119456722,5.242433536223507e-14,0.09634839424261415,True,False,False,Stim8hr,24
BST1-2,BST1,66,12,0.016666393727064133,1.478236198425293,0.8007559776306152,2.233585834503174,1.0182104110717773,6.354245397848536e-20,0.014572441568040592,0.4558635693972613,3.0676488081748174e-19,0.07314449869011214,True,False,False,Stim8hr,24
PALM3-2,PALM3,55,11,0.0005860697128809988,2.2229607105255127,0.7327706813812256,2.5062947273254395,1.0176382064819336,9.172982841437057e-19,0.019076564538773853,0.40603293594600237,4.178082997389529e-18,0.08588996081624131,True,False,False,Stim8hr,24
WDR76-2,WDR76,164,14,0.7003660798072815,2.3319597244262695,1.5331289768218994,2.080286741256714,1.0151070356369019,9.687299235540844e-55,0.0029765851481123487,0.487964959591902,3.121732178653037e-53,0.026867410573176376,True,True,False,Stim8hr,24
PTPRO-1,PTPRO,174,10,0.004772012587636709,1.571198582649231,0.8492704629898071,1.9186512231826782,1.014790654182434,1.3950617730955412e-41,0.024592997848108,0.5289083507835723,2.50916459374905e-40,0.09990410081798544,True,False,False,Stim8hr,24
IGFBP4-2,IGFBP4,62,10,0.42211058735847473,3.2866647243499756,1.5812389850616455,3.64762282371521,1.0129700899124146,2.0028395888751485e-33,0.018476676037618912,0.27770691731791364,2.1634024274246367e-32,0.08378751651591694,True,False,False,Stim8hr,24
MAN1A1-2,MAN1A1,134,15,0.7908280491828918,1.8533052206039429,1.63114333152771,1.3780603408813477,1.0126489400863647,6.56920667270875e-27,0.0030959253065499424,0.7348364291789418,4.8294909131872124e-26,0.02755009296322796,True,True,False,Stim8hr,24
PDIA3-4,PDIA3,103,11,1.051340103149414,2.866407632827759,1.9621394872665405,2.2997395992279053,1.0124731063842773,1.795264355684568e-36,0.0114677720689676,0.4402555431598414,2.369381318577551e-35,0.0634066677194521,True,False,False,Stim8hr,24
TMCO1-1,TMCO1,95,12,1.3277796506881714,2.195350170135498,2.0313169956207275,1.432260274887085,1.0123485326766968,1.1538802781075465e-23,0.0054516856242404895,0.7068188306462017,6.928656887332116e-23,0.039049763316055926,True,True,False,Stim8hr,24
NEK1-1,NEK1,99,15,0.18627391755580902,2.0039968490600586,0.9938718676567078,3.137535333633423,1.012174129486084,1.2038357349898613e-43,0.005692408859377384,0.3226016671863057,2.4761876527690393e-42,0.03992844906438228,True,True,False,Stim8hr,24
PCNX-1,PCNX1,77,12,0.6034900546073914,1.6268852949142456,1.3171356916427612,1.6544663906097412,1.010898470878601,1.6690975585474393e-21,0.0065682253677039676,0.6110117900346359,8.757666565675641e-21,0.04365734330519579,True,True,False,Stim8hr,24
FAT1-4,FAT1,136,14,0.0001818857272155583,1.9460456371307373,0.9451217651367188,3.1009771823883057,1.0094869136810303,6.605738576757574e-54,0.009614773657788797,0.32553832366594365,1.9956555528376203e-52,0.05708908089083559,True,False,False,Stim8hr,24
GALNT18-3,GALNT18,155,10,0.013311232440173626,0.8992049694061279,0.7188017964363098,1.8145030736923218,1.0084127187728882,3.0522906018756924e-35,0.02482378782832195,0.5557514525014692,3.7000651277283077e-34,0.10041023055263489,True,False,False,Stim8hr,24
TM4SF1-2,TM4SF1,143,13,0.0005313078872859478,2.7111897468566895,1.0846586227416992,3.1114485263824463,1.0081144571304321,8.965473609240252e-57,0.012258228860638763,0.3240016502225494,3.21013763397519e-55,0.06532240888603319,True,False,False,Stim8hr,24
SHPRH-4,SHPRH,132,11,0.3700719475746155,1.3067238330841064,1.0560240745544434,1.7317012548446655,1.004984974861145,1.2007093371227078e-36,0.011537145703519248,0.5803454678164408,1.6010837953977625e-35,0.0634262081471194,True,False,False,Stim8hr,24
KCTD15-1,KCTD15,89,11,0.061466801911592484,0.9856056571006775,0.5949775576591492,1.583572506904602,1.0045090913772583,1.8734640050262384e-18,0.01664563852079207,0.6343309744248876,8.346411644512055e-18,0.07918717595677435,True,False,False,Stim8hr,24
EPB41L1-2,EPB41L1,97,17,0.0073220981284976006,1.7227929830551147,0.809281587600708,1.8508297204971313,1.003825306892395,5.258436826546551e-23,0.004873521633604373,0.5423650246024623,3.0169696154681774e-22,0.03664345689521221,True,True,False,Stim8hr,24
TET1-3,TET1,50,12,0.020554637536406517,0.39494115114212036,0.40555277466773987,0.6183686852455139,1.003614068031311,0.0014991820559509977,0.014171466441672517,1.623002736034153,0.002356641061122971,0.07174897735261775,True,False,False,Stim8hr,24
NPR1-1,NPR1,88,11,0.0013016670709475875,2.0537800788879395,0.7415314316749573,3.127291679382324,1.0035877227783203,9.377448397352852e-36,0.0201597327120774,0.3209127339783478,1.1811919528522305e-34,0.08896628835131475,True,False,False,Stim8hr,24
COL4A5-3,COL4A5,61,10,0.00016603482072241604,0.6499860882759094,0.6283862590789795,1.2853959798812866,1.0026551485061646,8.459156606417823e-10,0.025830566015833164,0.780036007735737,2.104990900708991e-09,0.10326765398718923,True,False,False,Stim8hr,24
GNA15-4,GNA15,153,12,0.4250699281692505,2.6500322818756104,1.3521243333816528,2.789539098739624,1.002479910850525,2.073724776382277e-62,0.010028001616680821,0.3593711632518317,9.900115691691686e-61,0.05816856152497985,True,False,False,Stim8hr,24
PDCL3-4,PDCL3,133,11,0.6836370825767517,3.132983684539795,1.6603801250457764,2.9329302310943604,1.0018601417541504,9.153933590983109e-56,0.01432193085827728,0.3415901718808796,3.105110631257165e-54,0.07222072334133955,True,False,False,Stim8hr,24
LONRF2-2,LONRF2,101,11,0.02606493979692459,0.8295319080352783,0.613226056098938,1.5221772193908691,1.0017846822738647,3.0881377451263445e-19,0.0192111541524754,0.6581261823605202,1.4439937920681467e-18,0.08629048100316147,True,False,False,Stim8hr,24
AIDA-4,AIDA,88,13,0.34223175048828125,1.3886303901672363,1.0511434078216553,1.6871505975723267,1.0014969110488892,3.4665623238169566e-22,0.007515576428815956,0.593602558354875,1.896067398331e-21,0.048339983084663175,True,True,False,Stim8hr,24
THEM5-3,THEM5,140,12,0.0003154089208692312,3.610759735107422,1.1808198690414429,3.801072835922241,1.0004431009292603,5.806929191449579e-66,0.016103472325455854,0.2632001921864058,3.3022639975493414e-64,0.07778203363330018,True,False,False,Stim8hr,24
C1D-3,C1D,79,11,0.576148509979248,1.2724652290344238,1.0903576612472534,1.2415664196014404,1.0003992319107056,2.631491030667345e-16,0.004029821347252936,0.8057557099779222,1.0085208935174056e-15,0.032705545783928335,True,True,True,Stim8hr,24
WDR33-3,WDR33,116,10,1.1799561977386475,1.7996026277542114,1.7021770477294922,1.0193909406661987,0.9987350106239319,1.4517310405532126e-18,0.0032202669602453523,0.9797369888055237,6.512579969627927e-18,0.028335759864944427,True,True,True,Stim8hr,24
C1orf216-2,C1orf216,141,18,0.49684223532676697,1.7507336139678955,1.1972310543060303,1.5206208229064941,0.9984441995620728,2.2732303930672674e-29,0.00132287317077434,0.6566030035375026,1.9319960285694774e-28,0.016788947422377697,True,True,False,Stim8hr,24
C15orf52-2,CCDC9B,125,17,0.006116584874689579,1.573063611984253,0.7212406396865845,1.9164997339248657,0.9970546364784241,2.3298625387425685e-30,0.005071822871929717,0.5202477301870121,2.1050416909620354e-29,0.03746412910476209,True,True,False,Stim8hr,24
HSPH1-2,HSPH1,130,10,1.9214779138565063,3.1737284660339355,2.5291762351989746,1.8283573389053345,0.9928759932518005,1.6215184214415618e-39,0.006024203668458675,0.543042638397071,2.498172006260765e-38,0.04112552035038034,True,True,False,Stim8hr,24
TTC7A-1,TTC7A,75,11,0.6025843620300293,1.8866275548934937,1.417594313621521,1.7269303798675537,0.9920228719711304,4.393835466839126e-20,0.012297608441791548,0.574442886369984,2.1345429334506157e-19,0.06532240888603319,True,False,False,Stim8hr,24
TMEM72-3,TMEM72,58,11,1.2787335435859859e-05,1.1666165590286255,0.5862856507301331,1.7244040966033936,0.9907897710800171,2.640066351205173e-13,0.0212549254814781,0.5745693674885156,8.219916731167797e-13,0.09243882533514104,True,False,False,Stim8hr,24
TCN2-2,TCN2,80,12,0.034710414707660675,1.4005744457244873,0.7078580260276794,1.6846481561660767,0.9882693886756897,1.8476512759844132e-17,0.015921577999612434,0.5866325173351293,7.666166828574814e-17,0.07740867756180578,True,False,False,Stim8hr,24
EML1-1,EML1,55,10,0.003021574579179287,0.7042205929756165,0.3377076983451843,1.2278882265090942,0.9878981709480286,1.6115285619038423e-08,0.026834545400445973,0.8045505687082274,3.702781312467117e-08,0.10560692060820674,True,False,False,Stim8hr,24
PPP3CA-4,PPP3CA,66,26,0.33271661400794983,2.22969126701355,1.0578280687332153,2.7448298931121826,0.9878849983215332,3.7836427712193365e-27,0.0002593075389253549,0.35990754866103386,2.8521143462583186e-26,0.006626358866322244,True,True,False,Stim8hr,24
SERPINI1-1,SERPINI1,41,10,0.013413099572062492,1.282409906387329,0.8813060522079468,1.7894041538238525,0.9865992069244385,2.54159754002153e-10,0.02708322336270449,0.5513562739955271,6.521803375755312e-10,0.10592936343322772,True,False,False,Stim8hr,24
ARF5-3,ARF5,50,12,0.3475472033023834,1.1939136981964111,0.9533734321594238,1.263766884803772,0.9856604337692261,2.1628636806862497e-09,0.008763287308787383,0.779938488356792,5.250341401891857e-09,0.05319651653047845,True,False,False,Stim8hr,24
ARMC6-3,ARMC6,79,14,0.7135506868362427,1.2602465152740479,1.2397525310516357,0.8419935703277588,0.9847190380096436,1.7416528217369172e-09,0.0009844791429132666,1.1695089757352026,4.24651416245691e-09,0.014375676133196813,True,True,True,Stim8hr,24
AKNA-2,AKNA,36,10,1.1954153776168823,2.0933024883270264,1.801369071006775,1.0600837469100952,0.9829497933387756,2.777078380383357e-06,0.004683304330087487,0.9272378679551049,5.431948455711908e-06,0.036295608558178025,True,True,True,Stim8hr,24
HERC6-3,HERC6,147,13,0.2512873411178589,1.4818235635757446,0.9140439629554749,1.8605678081512451,0.9821714162826538,2.2543224381165177e-39,0.007716129671393388,0.5278879984807376,3.4320727827545563e-38,0.049378007474128245,True,True,False,Stim8hr,24
SIK2-1,SIK2,126,21,0.1988164186477661,1.6077853441238403,0.8456510901451111,2.3698558807373047,0.9815523624420166,1.0327678256041121e-42,0.0012786747667291026,0.4141823013037561,2.027265574421879e-41,0.01660701078382245,True,True,False,Stim8hr,24
REPS1-2,REPS1,112,13,0.8814931511878967,1.9372702836990356,1.6829414367675781,1.603582739830017,0.9783596992492676,2.2241840720233197e-29,0.0069699354635435005,0.6101086491820034,1.8986577939324895e-28,0.04537056096922809,True,True,False,Stim8hr,24
TMEM178B-2,TMEM178B,76,14,0.03892570361495018,1.2109183073043823,0.5487572550773621,2.2837698459625244,0.9776579737663269,9.636631947889858e-24,0.009816920545408758,0.42808953603390815,5.822633709764075e-23,0.05756216046935801,True,False,False,Stim8hr,24
FAM189A2-4,ENTREP1,93,12,0.0007074177847243845,1.1016029119491577,0.4606543779373169,1.4563060998916626,0.9776147603988647,1.5768180908173305e-16,0.017731473896921517,0.6712975798642822,6.140539332518244e-16,0.08239917733593514,True,False,False,Stim8hr,24
SULT1A1-4,SULT1A1,120,12,0.004871439188718796,0.6986733675003052,0.40345120429992676,1.4970142841339111,0.977423906326294,1.101012822604161e-21,0.017389178213845138,0.6529155510976148,5.832351486315467e-21,0.08179834826462974,True,False,False,Stim8hr,24
NPNT-1,NPNT,169,13,0.00017318263417109847,2.1202924251556396,0.6557867527008057,2.5250954627990723,0.977297842502594,1.3473965577114704e-54,0.014169441983211717,0.38703401788194486,4.306101230305997e-53,0.07174897735261775,True,False,False,Stim8hr,24
KLHL29-3,KLHL29,36,10,0.030721185728907585,1.1535173654556274,0.4413623809814453,1.7586719989776611,0.973171055316925,3.599721450477692e-09,0.02556974168098289,0.5533556319101243,8.608610296225872e-09,0.10255011987007136,True,False,False,Stim8hr,24
WIBG-3,PYM1,119,11,0.5059202909469604,0.9772189855575562,1.1304259300231934,0.8030318021774292,0.9718404412269592,1.2225403223002834e-12,0.010296294673240561,1.2102141392056998,3.625432075410426e-12,0.0590904195056082,True,False,False,Stim8hr,24
TNFSF8-2,TNFSF8,135,13,0.6599417924880981,1.250381350517273,1.3092727661132812,0.7623091340065002,0.9714761972427368,3.9321551945475217e-14,0.0011483443443833306,1.274386143239434,1.2918983973929708e-13,0.015908565239772,True,True,True,Stim8hr,24
SH2D1B-2,SH2D1B,761,67,0.0003405033203307539,2.5329525470733643,0.7376406192779541,3.7798593044281006,0.970788836479187,0.0,2.082191472543662e-07,0.2568320030700373,0.0,5.2498987661067525e-05,True,True,False,Stim8hr,24
PHGR1-1,PHGR1,83,13,0.0005026673898100853,2.777830123901367,1.1715341806411743,2.039039373397827,0.9696801900863647,3.572221176006811e-22,0.014680735050469755,0.47555736428497847,1.9456027165659632e-21,0.07344251317576271,True,False,False,Stim8hr,24
NIPAL2-2,NIPAL2,83,13,0.02047213539481163,0.7198732495307922,0.43234866857528687,1.4044495820999146,0.9693215489387512,1.5346353149741428e-14,0.013362511334185536,0.6901789578586611,5.242433536223507e-14,0.06951446749090742,True,False,False,Stim8hr,24
FAM135B-4,FAM135B,66,10,0.0,0.8792887330055237,0.3530915677547455,1.9399616718292236,0.9682807922363281,5.024094573866173e-17,0.029287533809796026,0.4991236715121899,2.0279930811211367e-16,0.11199742453857287,True,False,False,Stim8hr,24
VAV1-2,VAV1,139,10,0.6189321279525757,1.831790804862976,1.236297607421875,1.773711085319519,0.967662513256073,2.9080835821184725e-38,0.011666178485005304,0.5455581358571465,4.165021930389679e-37,0.06394418410186965,True,False,False,Stim8hr,24
MAPK8IP2-2,MAPK8IP2,328,23,0.0028565407264977694,1.1185306310653687,0.6054161190986633,1.6901745796203613,0.967238187789917,1.6798393618784162e-65,0.0016911658097100797,0.5722711721336936,9.279912589119765e-64,0.01900664816120292,True,True,False,Stim8hr,24
TBC1D16-4,TBC1D16,99,14,0.020918970927596092,0.8760983943939209,0.5373411774635315,2.0871963500976562,0.9660672545433044,1.819541136358316e-27,0.011218964336816111,0.4628540359885661,1.3960645980749223e-26,0.06267374168661527,True,False,False,Stim8hr,24
ATP2B4-4,ATP2B4,80,13,0.20454266667366028,1.2988379001617432,0.8397983908653259,1.62813401222229,0.9638201594352722,2.336926431850888e-18,0.009795142135886992,0.5919783950215035,1.0316089625533543e-17,0.05752364527628044,True,False,False,Stim8hr,24
FAM63A-3,MINDY1,233,14,0.07618675380945206,0.9316924810409546,0.4832579791545868,1.4870411157608032,0.9637795090675354,5.231548678556992e-42,0.008141321726053306,0.648118938240954,9.916862127441122e-41,0.050980811864589706,True,False,False,Stim8hr,24
GH1-4,GH1,101,11,6.574251892743632e-05,2.606297016143799,1.2055033445358276,2.0988199710845947,0.963268518447876,1.7984222047164257e-27,0.02372126554148612,0.4589571910496418,1.3826041084768225e-26,0.09852806593542958,True,False,False,Stim8hr,24
RETN-4,RETN,58,11,8.700878970557824e-05,1.5390441417694092,0.8806447386741638,1.8079534769058228,0.962748110294342,4.9545140712981465e-14,0.023767032495308933,0.5325071262021706,1.610008900311759e-13,0.09852806593542958,True,False,False,Stim8hr,24
ZDHHC7-3,ZDHHC7,113,10,0.2370186299085617,0.4577479660511017,0.7133134007453918,0.4891326129436493,0.9621182680130005,7.290953617563637e-06,0.01573738794647972,1.9669885886832936,1.375322811664321e-05,0.07687099258021361,True,False,False,Stim8hr,24
CMTM8-4,CMTM8,120,10,0.19427141547203064,1.5765860080718994,0.7144911289215088,2.2473065853118896,0.9618817567825317,2.523350040914675e-38,0.01895325043542377,0.42801536873930274,3.640968137394421e-37,0.08543646382213671,True,False,False,Stim8hr,24
TRIM61-3,TRIM61,43,10,0.02660437300801277,0.2756185829639435,0.49473461508750916,0.720530092716217,0.9584739208221436,0.000599884238661161,0.02835506265385742,1.3302344072944103,0.0009750955657430474,0.109315848070223,True,False,False,Stim8hr,24
TOMM70-2,TOMM70,72,11,1.2454099655151367,2.0777719020843506,1.7205722332000732,1.200235366821289,0.9581924676895142,1.570687367785686e-13,0.001257660062969005,0.7983371380125193,4.942105818736572e-13,0.016540781147504485,True,True,False,Stim8hr,24
IL12RB1-2,IL12RB1,52,11,0.3905878961086273,1.8419969081878662,0.945164144039154,1.8162035942077637,0.9559837579727173,3.124110088676308e-14,0.01016801011069727,0.5263637628631177,1.0325584370009644e-13,0.05862105829063579,True,False,False,Stim8hr,24
LTBP4-3,LTBP4,38,12,0.30419841408729553,1.468314528465271,1.2124162912368774,1.5698763132095337,0.9544499516487122,2.8339840734578295e-09,0.015505503460512396,0.6079778028482937,6.823796022454189e-09,0.07605942164417365,True,False,False,Stim8hr,24
TMEM171-1,TMEM171,56,10,4.663360596168786e-05,1.1724251508712769,0.5940178632736206,1.7971491813659668,0.9544162154197693,1.6358717655571466e-13,0.030799577806429987,0.5310723368520481,5.143021233666248e-13,0.11506996940692545,True,False,False,Stim8hr,24
B4GALT2-2,B4GALT2,115,12,0.40901172161102295,1.720028042793274,1.1369343996047974,2.15704083442688,0.9514598250389099,6.396294241395185e-39,0.01228428484998688,0.4410949527952308,9.62430732742225e-38,0.06532240888603319,True,False,False,Stim8hr,24
SLC7A6-2,SLC7A6,65,11,0.5359237790107727,1.2116236686706543,1.0602205991744995,0.9666891694068909,0.950048565864563,4.73426092536365e-09,0.005590360296331026,0.9827859832622955,1.1224639483986042e-08,0.03952094623725292,True,True,True,Stim8hr,24
ADAMTS12-4,ADAMTS12,105,13,8.986559805634897e-06,1.6720287799835205,0.6421816945075989,2.3292906284332275,0.9491930603981018,7.495867010205946e-32,0.01615926644613546,0.4075030607222107,7.470751991872781e-31,0.07795197155520958,True,False,False,Stim8hr,24
ANKRD13C-4,ANKRD13C,47,19,0.31608566641807556,0.8306815028190613,0.887223482131958,0.8744826912879944,0.9487452507019043,5.6013810383108445e-06,0.0016937246396804156,1.0849217030294005,1.0659714800761828e-05,0.01900664816120292,True,True,True,Stim8hr,24
TMEM25-3,TMEM25,44,15,0.11143684387207031,0.42386454343795776,0.6088694334030151,0.6600257754325867,0.9470482468605042,0.0007278067697773003,0.007140584613943303,1.4348655493640388,0.0011731674775860026,0.046242621592352005,True,True,True,Stim8hr,24
GSTA4-3,GSTA4,209,20,0.044770751148462296,0.7602405548095703,0.4035760462284088,1.5488312244415283,0.9466069936752319,5.97394876746962e-40,0.0024318063398211225,0.6111750452452015,9.747367039580176e-39,0.024266732393676743,True,True,False,Stim8hr,24
