guide,target,n_assigned,n_rescue,mean_ntc,mean_assigned,mean_rescue,d_assigned,d_rescue,p_assigned_vs_ntc,p_rescue_vs_ntc,ratio_rescue_over_assigned,fdr_assigned_vs_ntc,fdr_rescue_vs_ntc,responsive,rescue_significant,rescuable,condition,n_lanes_pooled
RGS1-3,RGS1,100,14,0.16281911730766296,1.260223627090454,1.109024167060852,1.2809480428695679,1.0365840196609497,1.7023703011836885e-16,0.005845717539020036,0.8092319008808537,7.676972584265139e-16,0.02887942663441099,True,True,True,Rest,24
SPATA33-3,SPATA33,102,10,0.1055353507399559,1.4029710292816162,0.8850976824760437,1.874691128730774,1.0352979898452759,1.9801335081980482e-25,0.02044529214109678,0.5522499007856329,1.6435945974253194e-24,0.06963482517392397,True,False,False,Rest,24
NFAT5-2,NFAT5,85,10,0.37066105008125305,1.7479768991470337,1.191878080368042,2.0860743522644043,1.0345841646194458,8.78639824690962e-27,0.01612658051774846,0.49594788579631366,7.979622481954185e-26,0.058145529533154314,True,False,False,Rest,24
ZMAT3-2,ZMAT3,23,11,0.41656404733657837,1.032727599143982,1.0667082071304321,1.0211381912231445,1.0345468521118164,0.0001265014960973444,0.006846630344060589,1.0131310933269577,0.0002251168141919782,0.032169436729388,True,True,True,Rest,24
DCUN1D2-4,DCUN1D2,46,12,0.046457547694444656,0.5485430955886841,0.5010819435119629,1.2703973054885864,1.0334888696670532,3.8338677048669166e-08,0.011569481250613441,0.8135162639294014,9.04301059845363e-08,0.04563676457568909,True,True,True,Rest,24
SPINK6-2,SPINK6,97,10,9.099560702452436e-05,2.253277540206909,1.2603824138641357,1.8538274765014648,1.0326480865478516,5.2585979918945216e-23,0.023151310730981107,0.557035700267352,3.645094132190726e-22,0.07545855705336237,True,False,False,Rest,24
TMEM135-3,TMEM135,156,15,0.21447636187076569,1.4385656118392944,0.8990190029144287,2.091409921646118,1.0323894023895264,5.0077819694663945e-46,0.004344739298846112,0.49363321446660624,1.5191132417685428e-44,0.02383174574333641,True,True,False,Rest,24
ZNF92-4,ZNF92,93,10,0.16552279889583588,0.8299636840820312,0.6638535261154175,1.0145167112350464,1.0318466424942017,3.872798939832538e-11,0.014388142845012731,1.0170819574160175,1.1616422915858555e-10,0.05337926638172359,True,False,False,Rest,24
PPIL3-3,PPIL3,43,10,0.4772550165653229,1.3011634349822998,1.327323317527771,1.315248727798462,1.031821608543396,2.968117173840099e-09,0.01598696624371655,0.7845068288113972,7.708459650507052e-09,0.057889752293609174,True,False,False,Rest,24
TONSL-4,TONSL,64,15,0.09271593391895294,1.2348003387451172,0.6253210306167603,1.8995810747146606,1.0316026210784912,6.638706553769353e-17,0.004921132468446806,0.5430684874734552,3.0811347057517856e-16,0.026096088426860578,True,True,False,Rest,24
MYCL-1,MYCL,102,14,0.0008959418628364801,0.9770302176475525,0.40425387024879456,1.9316041469573975,1.0290312767028809,2.7530021822370483e-25,0.00866629425635996,0.5327340378326371,2.2564648805661603e-24,0.037619446647222415,True,True,False,Rest,24
CLU-4,CLU,60,12,0.1352134644985199,2.8001859188079834,1.4809225797653198,2.0096826553344727,1.028603434562683,1.6997687553316362e-16,0.013283265445018105,0.5118238105067847,7.671118960986716e-16,0.05042022039044215,True,False,False,Rest,24
MALSU1-4,MALSU1,43,11,0.45106667280197144,1.0501621961593628,1.173093318939209,0.8857325911521912,1.0277326107025146,1.3598716178711366e-05,0.010547745264488996,1.1603192893304344,2.629055345325768e-05,0.04305309243351834,True,True,True,Rest,24
GNB2-4,GNB2,103,15,1.042934536933899,1.726243495941162,1.5874581336975098,1.0519602298736572,1.0270904302597046,3.39835180136435e-16,0.000373792426716596,0.9763586123242135,1.4958339828742859e-15,0.00502737683052321,True,True,True,Rest,24
THBD-3,THBD,57,11,0.0001910887804115191,0.8689449429512024,0.8975608348846436,0.9427681565284729,1.0268056392669678,2.658289203658018e-06,0.01839795180704002,1.0891390764065936,5.468029347615321e-06,0.0643480129280334,True,False,False,Rest,24
REL-2,REL,87,12,0.35265272855758667,1.2996288537979126,1.1342164278030396,1.3733892440795898,1.0262749195098877,1.0625849872116557e-16,0.009327379500301991,0.7472571406350795,4.873977123726106e-16,0.0396685197384399,True,True,False,Rest,24
SMKR1-3,SMKR1,158,13,0.01298477128148079,0.938389241695404,0.6262563467025757,1.9692143201828003,1.0258331298828125,1.7536350890476474e-39,0.010959292023021169,0.5209352376574152,3.7391820648715237e-38,0.04398267930692563,True,True,False,Rest,24
KCMF1-2,KCMF1,151,13,0.6676220893859863,1.4930791854858398,1.4280853271484375,1.3371931314468384,1.0257035493850708,2.7914767334432683e-30,0.005543771606699335,0.7670571477399551,3.3054005183729647e-29,0.027952484931759686,True,True,False,Rest,24
SEC23IP-4,SEC23IP,82,15,0.380712628364563,1.5400166511535645,1.0133473873138428,1.9142552614212036,1.0250036716461182,5.236195763251215e-24,0.003007319806110838,0.5354581974010734,3.880983887497909e-23,0.018854844592242948,True,True,False,Rest,24
OAT-2,OAT,55,11,0.08509626239538193,1.0747261047363281,0.7516117691993713,1.3525348901748657,1.023324728012085,7.421811299914173e-10,0.016336435398529477,0.7565976563309076,2.0044680816886143e-09,0.05878455419408195,True,False,False,Rest,24
CPT1C-3,CPT1C,59,10,0.0002076190576190129,0.9361737966537476,0.616870641708374,1.775199294090271,1.0229508876800537,5.856284669499954e-14,0.023978094177374645,0.576245659338368,2.1812807139245083e-13,0.07723286307384329,True,False,False,Rest,24
RASGRF1-3,RASGRF1,54,11,0.0006552860140800476,1.4874986410140991,1.1514273881912231,1.8262015581130981,1.0208044052124023,2.535370843843533e-13,0.018844861219032574,0.5589768559102188,8.950604328745766e-13,0.06535388766962806,True,False,False,Rest,24
H2AFY-2,MACROH2A1,119,16,0.6228116750717163,1.7085132598876953,1.3165974617004395,1.6681249141693115,1.0207252502441406,2.2093073521404613e-30,0.001977255255675939,0.6118997693601613,2.6266209631003265e-29,0.0142380927214777,True,True,False,Rest,24
TMSB15A-1,TMSB15A,93,13,0.0028941778000444174,2.5278427600860596,1.2733527421951294,2.6084325313568115,1.0204943418502808,7.490791010451961e-32,0.011551023394677194,0.39122895822782,1.0041755147268747e-30,0.04563676457568909,True,True,False,Rest,24
SELENOW-1,SELENOW,60,19,1.0322498083114624,2.2054593563079834,2.2508633136749268,1.218062162399292,1.020211935043335,3.0238377618283577e-10,0.001778576551946758,0.8375696795586859,8.482023464423205e-10,0.013255673085304271,True,True,True,Rest,24
VSTM4-3,VSTM4,61,11,0.0026392489671707153,1.0420881509780884,0.6648433208465576,1.6680113077163696,1.0200635194778442,2.0763301013304769e-13,0.01881320199124514,0.6115447268006752,7.392137112117275e-13,0.06535388766962806,True,False,False,Rest,24
COX16-3,COX16,138,24,0.8182093501091003,1.7069188356399536,1.402815341949463,1.3639646768569946,1.0195165872573853,2.552830321657983e-28,4.857016679813232e-05,0.7474655352561428,2.585784241472845e-27,0.0012234143329897978,True,True,False,Rest,24
ACACA-1,ACACA,61,10,0.23416464030742645,0.9214159250259399,0.9445258975028992,1.029935359954834,1.0190143585205078,3.0622280525702625e-08,0.018154081543528912,0.989396420533804,7.275418687677027e-08,0.06357249408810155,True,False,False,Rest,24
S1PR3-4,S1PR3,63,20,0.0003427378833293915,1.0775834321975708,0.581413209438324,1.401174545288086,1.0185304880142212,3.395386038499745e-11,0.002246335361804656,0.7269119264543934,1.0257621579348563e-10,0.015471215810503099,True,True,False,Rest,24
GNS-4,GNS,90,19,0.4876898229122162,1.5673242807388306,1.1834760904312134,1.5180219411849976,1.0184872150421143,6.247193002250976e-20,0.0009268589983523178,0.6709304967272497,3.494746275498763e-19,0.008976308984042768,True,True,False,Rest,24
KIAA1107-4,BTBD8,56,11,0.04550977051258087,1.5998380184173584,0.8651249408721924,2.0524961948394775,1.0184857845306396,7.632412700660161e-16,0.018037921360771574,0.49621811094772517,3.266672635882549e-15,0.06332016037586256,True,False,False,Rest,24
RANBP3L-4,RANBP3L,52,13,5.896289076190442e-05,1.358745813369751,0.5839361548423767,1.8608955144882202,1.0177104473114014,3.7391461052430935e-13,0.011726116464874755,0.5468928477649053,1.308256529688205e-12,0.04603081808460405,True,True,False,Rest,24
GPX7-2,GPX7,90,11,0.31287407875061035,2.1295433044433594,1.2076773643493652,3.1324610710144043,1.0157779455184937,2.0254253382131721e-41,0.015057119015954521,0.3242747228106966,4.748855822862357e-40,0.05518381270493096,True,False,False,Rest,24
GSTA4-3,GSTA4,191,27,0.014439133927226067,0.8590781092643738,0.5314510464668274,1.778588056564331,1.015700340270996,5.792346583295929e-42,0.00042869709952198816,0.5710711575523607,1.4144381594479891e-40,0.005520196059539861,True,True,False,Rest,24
HPDL-4,HPDL,83,11,0.019888291135430336,1.1152534484863281,0.35951849818229675,1.577349066734314,1.0143513679504395,1.3101772912850473e-16,0.01710173793504792,0.6430734891488005,5.977049115668607e-16,0.06077678277288379,True,False,False,Rest,24
KIF4A-4,KIF4A,64,11,0.20650464296340942,0.9489993453025818,0.8342142105102539,1.2740304470062256,1.0139015913009644,1.606852088084879e-11,0.012962587277093849,0.7958221043174253,4.95095525569608e-11,0.049629425821566646,True,True,False,Rest,24
MPP2-3,MPP2,103,21,0.009177629835903645,0.8997494578361511,0.5634137392044067,1.4642226696014404,1.0129585266113281,2.4980083543552136e-18,0.001797007964419705,0.6918063404161432,1.2805556764268668e-17,0.013350862535138895,True,True,False,Rest,24
RLN2-3,RLN2,85,13,0.0229069534689188,1.4831976890563965,0.9755423069000244,1.3622313737869263,1.0117980241775513,4.47133571604058e-14,0.011802177061868225,0.7427504927924321,1.688948054486445e-13,0.046171595957976305,True,True,False,Rest,24
OST4-1,OST4,97,10,0.7920045852661133,1.5618270635604858,1.423750400543213,1.181850790977478,1.0113149881362915,6.567204111471015e-17,0.010109214499761236,0.8557044559743953,3.050354869455953e-16,0.04176554731519241,True,True,True,Rest,24
ACTR3-3,ACTR3,53,11,0.7037609219551086,1.3919607400894165,1.3561433553695679,1.1832101345062256,1.0111483335494995,9.76142124936148e-11,0.008031135730394842,0.854580521296388,2.8354375149305185e-10,0.03572642331499425,True,True,True,Rest,24
GPR143-3,GPR143,91,11,5.4335989261744544e-05,2.2253835201263428,1.2143919467926025,2.28814697265625,1.0105019807815552,2.5327757063244198e-27,0.019643590673230675,0.44162459529795406,2.4002230324829646e-26,0.06759325418595792,True,False,False,Rest,24
MTERFD2-4,MTERF4,73,12,0.27475878596305847,1.1349632740020752,0.9663348197937012,1.5120600461959839,1.0097895860671997,1.0394541456544307e-16,0.00974747490713685,0.6678237339896732,4.771597228686681e-16,0.04077184879219733,True,True,False,Rest,24
PPIL3-4,PPIL3,144,12,0.4772550165653229,1.7062458992004395,1.2409805059432983,1.8883512020111084,1.0093231201171875,7.718077375580907e-41,0.009112093301420984,0.5344996836617313,1.7604994323757224e-39,0.03896556353690298,True,True,False,Rest,24
TRPC4AP-1,TRPC4AP,125,15,0.394539475440979,1.305284023284912,1.003470540046692,1.386268973350525,1.009022831916809,7.37061504979366e-24,0.0030613708061048386,0.7278694476426637,5.40175212553371e-23,0.01906882054171376,True,True,False,Rest,24
SHROOM2-1,SHROOM2,62,11,0.0,0.7391276359558105,0.3702397346496582,1.62360680103302,1.0084946155548096,3.659291718948543e-13,0.01980254143302824,0.6211446114374212,1.2810786297449243e-12,0.06797728359227806,True,False,False,Rest,24
MCM8-1,MCM8,71,14,0.22368191182613373,0.7815918326377869,0.9042561650276184,0.9558762907981873,1.0083197355270386,8.119245783073316e-09,0.006223744797539225,1.0548642593541675,2.0341320320726464e-08,0.03006968935763046,True,True,True,Rest,24
SLC25A20-4,SLC25A20,111,14,0.38537344336509705,1.0136443376541138,1.0259453058242798,0.9325144290924072,1.0082323551177979,1.6136734410000487e-12,0.004556999375366385,1.0811975918689911,5.377388561882948e-12,0.024573565645755066,True,True,True,Rest,24
SLAIN1-3,SLAIN1,30,12,0.1594582200050354,1.184062123298645,0.7344930171966553,1.609163761138916,1.0075968503952026,1.4091428352417925e-07,0.010844197763316863,0.626161783361351,3.187089002843178e-07,0.043673371497004725,True,True,False,Rest,24
ZNF282-1,ZNF282,66,11,0.22794218361377716,1.2887287139892578,1.0071345567703247,1.6119110584259033,1.0074303150177002,3.9996140408511955e-15,0.015735889447078127,0.624991254791376,1.6334301617216716e-14,0.057160792596185755,True,False,False,Rest,24
ETV4-3,ETV4,49,12,0.004673860967159271,0.8039811849594116,0.5185807943344116,1.3278406858444214,1.0070406198501587,1.591507631566592e-08,0.015467583955989302,0.7584047021497504,3.867061276535671e-08,0.05636442554520721,True,False,False,Rest,24
NAA10-3,NAA10,28,12,0.3335196077823639,0.6788904070854187,0.7353349328041077,0.6492444276809692,1.006839394569397,0.0034944037489642627,0.0018624506042300363,1.5507863473941828,0.00540319654825399,0.013708038048367116,True,True,True,Rest,24
ING2-4,ING2,52,12,0.10515837371349335,0.8340473175048828,0.8890863060951233,1.165347695350647,1.0063717365264893,4.9782918218915033e-08,0.013924239287312111,0.8635806639868776,1.1607467263007725e-07,0.05219771946934299,True,False,False,Rest,24
GLRB-4,GLRB,78,10,3.890234438586049e-05,1.127776026725769,0.5392678380012512,1.6360615491867065,1.005692720413208,2.7865685081368246e-16,0.025548896489679226,0.6147034754976928,1.2385918180049254e-15,0.08057513044493564,True,False,False,Rest,24
SLC4A3-4,SLC4A3,37,10,0.0003866857150569558,0.7128893136978149,0.27394571900367737,1.278831124305725,1.0055063962936401,1.6104692774021078e-06,0.02547347129732359,0.7862698812867317,3.3728155507158026e-06,0.08054616405476477,True,False,False,Rest,24
THBS2-3,THBS2,78,12,3.837184704025276e-05,1.2485251426696777,0.9830471873283386,1.3654946088790894,1.0043814182281494,4.887856961708378e-13,0.015832758918227708,0.7355440378139819,1.6950523405806604e-12,0.057476317615285544,True,False,False,Rest,24
ZNF410-1,ZNF410,252,33,0.5009868144989014,1.2915985584259033,1.0952563285827637,1.2669732570648193,1.0036972761154175,8.057950566917755e-44,1.0479955331482954e-05,0.7922008381145077,2.1853013403829948e-42,0.0004122355032103192,True,True,False,Rest,24
IL17REL-2,IL17REL,37,10,1.743930442899e-05,1.0593886375427246,0.4722321629524231,1.8975512981414795,1.0035055875778198,5.240003644345297e-10,0.025756028922652965,0.5288424026062876,1.436972108432995e-09,0.08109477746863815,True,False,False,Rest,24
TFPT-4,TFPT,131,23,0.3812236189842224,1.134920597076416,0.9373825788497925,1.3018641471862793,1.0032005310058594,3.0372694319873583e-24,0.00023693437715431267,0.7705877246670307,2.306365239644594e-23,0.003677605751343832,True,True,False,Rest,24
GALNT5-2,GALNT5,104,11,0.00017272168770432472,1.6861330270767212,0.7888877987861633,2.1466104984283447,1.0027101039886475,6.122189039372091e-29,0.020263227172055406,0.4671132022892781,6.433764731554421e-28,0.06906333154250101,True,False,False,Rest,24
CDK2-4,CDK2,72,12,0.38722285628318787,1.4376063346862793,1.0280760526657104,1.4998074769973755,1.0026741027832031,4.419981521182725e-16,0.007073182231398957,0.6685352074591355,1.9282128430066965e-15,0.032945081553061,True,True,False,Rest,24
IL1RAP-3,IL1RAP,70,14,0.07965909689664841,1.4688527584075928,0.6335452795028687,2.2581944465637207,1.0018959045410156,7.233209846306218e-22,0.008010234639655228,0.44367122860725916,4.562426575081682e-21,0.03566106785700773,True,True,False,Rest,24
KIRREL3-4,KIRREL3,61,13,2.7998419682262465e-05,0.4790789484977722,0.5110794305801392,1.2155402898788452,1.0018399953842163,3.850072753474399e-09,0.012633961633389602,0.8241931622719566,9.928868603942523e-09,0.04866320701579912,True,True,True,Rest,24
PKD1L3-4,PKD1L3,62,15,0.0027163412887603045,0.7682116627693176,1.003187656402588,1.1848357915878296,1.0010504722595215,5.513343904363323e-09,0.007933309966474962,0.8448854089037836,1.4027682177768334e-08,0.03553900088725874,True,True,True,Rest,24
ENTPD6-3,ENTPD6,77,10,0.13954253494739532,1.879171371459961,1.132582187652588,2.4723002910614014,1.0004851818084717,1.9477204803181318e-26,0.023971543508609073,0.4046778562562665,1.7159184171664976e-25,0.07723286307384329,True,False,False,Rest,24
RSF1-1,RSF1,108,11,0.2988869249820709,0.9796246886253357,0.8325710892677307,1.194654941558838,1.0003228187561035,1.5254675851259123e-17,0.01002189076149862,0.8373320060525917,7.407076516886133e-17,0.04152649252762379,True,True,True,Rest,24
VPS72-4,VPS72,62,10,0.39551883935928345,1.3576549291610718,1.042053461074829,1.551912784576416,1.0001600980758667,8.430598864811444e-15,0.015420611242824468,0.6444692691598991,3.36138714901188e-14,0.056243403097379116,True,False,False,Rest,24
MTFMT-1,MTFMT,46,13,0.09126339852809906,0.5663530230522156,0.6961143016815186,1.0000627040863037,0.9994719624519348,3.084535557855428e-06,0.010587236586810074,0.9994092954052229,6.320505486761558e-06,0.043091778680404154,True,True,True,Rest,24
ATP6V1G1-2,ATP6V1G1,30,12,0.9041681289672852,1.1061897277832031,1.36670982837677,0.3587546944618225,0.9981200695037842,0.034729126433323605,0.0006400107733751167,2.782179815099258,0.047752548845819955,0.006987798234778127,True,True,True,Rest,24
ZNF41-4,ZNF41,58,10,0.11642701923847198,0.6051857471466064,0.627400279045105,1.0856159925460815,0.9978842735290527,1.3289882180491775e-08,0.019882977898466558,0.9191871530823043,3.2601482547809125e-08,0.06813123035256172,True,False,False,Rest,24
ENTPD1-3,ENTPD1,58,10,0.001757253659889102,1.8044438362121582,0.7873438596725464,2.1068296432495117,0.9978669285774231,1.4706525991613465e-16,0.026229165799884015,0.47363436895559463,6.672930259109117e-16,0.08217899573853459,True,False,False,Rest,24
MIOS-4,MIOS,89,13,0.23866404592990875,1.6938575506210327,0.8460918068885803,2.676543712615967,0.997339129447937,2.5616843057058903e-35,0.007850413568955628,0.37262202173158987,4.258619248327448e-34,0.03530224037609863,True,True,False,Rest,24
LYL1-4,LYL1,211,18,0.014705533161759377,0.9727729558944702,0.7034156918525696,1.4301930665969849,0.9970153570175171,1.230655454625984e-34,0.003968463653483751,0.6971194171636037,1.9364725536026513e-33,0.02244172664290402,True,True,False,Rest,24
TMEM25-3,TMEM25,19,11,0.055315520614385605,0.38091152906417847,0.4794524312019348,0.7160367369651794,0.9961463809013367,0.016220787220501454,0.016513474398924734,1.3911945148559868,0.02323742278302119,0.05920124929132821,True,False,False,Rest,24
CSDC2-4,CSDC2,66,20,3.216856566723436e-05,0.9145646095275879,0.6508737802505493,1.75649094581604,0.995945394039154,3.1102943229945104e-15,0.0026392659895214704,0.5670085555587379,1.2809014759148142e-14,0.01701156518274052,True,True,False,Rest,24
PLCB3-1,PLCB3,91,14,0.07480388879776001,1.3644548654556274,0.713563859462738,1.697253704071045,0.995500922203064,4.731950793114861e-20,0.008868764302572095,0.5865363085172525,2.687985561532911e-19,0.0382985698750184,True,True,False,Rest,24
CDH13-3,CDH13,92,11,0.00013100463547743857,1.4202427864074707,0.5699853301048279,1.8282039165496826,0.9953671097755432,1.4701113779735594e-21,0.02086511017489922,0.5444508135908993,9.135803019402742e-21,0.07046274972768181,True,False,False,Rest,24
PMCH-3,PMCH,68,11,0.0028458386659622192,1.9784574508666992,1.287760853767395,1.8043029308319092,0.9946292638778687,3.856655607449721e-16,0.02090198153903785,0.5512540310618879,1.688721595970358e-15,0.07046274972768181,True,False,False,Rest,24
METTL17-4,METTL17,102,11,0.3664287030696869,1.496955156326294,1.0945229530334473,1.5357471704483032,0.9945427775382996,1.2851541554556008e-21,0.013912600150846482,0.647595383326007,8.020288658384105e-21,0.052188153276493364,True,False,False,Rest,24
PIP5KL1-1,PIP5KL1,35,11,0.002531760837882757,1.097973108291626,0.5489747524261475,1.946468710899353,0.993886411190033,8.241840018044703e-10,0.020882468383285977,0.5106100116712455,2.2177973711107948e-09,0.07046274972768181,True,False,False,Rest,24
PPP2R2D-1,PPP2R2D,35,15,0.31077519059181213,1.160604476928711,0.8810968399047852,1.4920921325683594,0.9931476712226868,1.1287844388541437e-08,0.0035916059840343404,0.665607471244532,2.787619145051043e-08,0.02104337705086607,True,True,False,Rest,24
GIPR-2,GIPR,72,12,0.0029863326344639063,1.026093602180481,0.5883999466896057,1.7167001962661743,0.9930865168571472,4.572034704555183e-16,0.016514086951890612,0.5784857012407362,1.991593207720744e-15,0.05920124929132821,True,False,False,Rest,24
FAM101A-3,RFLNA,114,14,0.0007131528691388667,1.9444178342819214,1.2285223007202148,1.7308056354522705,0.9930328726768494,1.2056202636192226e-24,0.010435653383417254,0.5737402584879865,9.360257587597792e-24,0.042717004548086454,True,True,False,Rest,24
RAB11FIP1-4,RAB11FIP1,58,12,0.5166617035865784,1.267794132232666,1.1915291547775269,1.1378093957901,0.9929894804954529,5.601386724070963e-10,0.007840069173234786,0.8727204083298297,1.5296594371766875e-09,0.03530224037609863,True,True,True,Rest,24
NXPH3-2,NXPH3,107,11,6.140156619949266e-05,1.0900160074234009,0.5762208700180054,1.6544889211654663,0.9923315048217773,5.347423261247153e-22,0.021122295686285573,0.5997812932604907,3.409489262452816e-21,0.0707346901059495,True,False,False,Rest,24
COL17A1-1,COL17A1,45,13,5.56086961296387e-05,2.0357964038848877,1.179598331451416,1.7779574394226074,0.9918340444564819,4.850019557581169e-11,0.013241191477876876,0.5578502738392773,1.441533590725514e-10,0.050360372620825766,True,False,False,Rest,24
CRLF1-4,CRLF1,62,10,0.0,2.4188003540039062,0.71092689037323,3.511780261993408,0.9908167719841003,2.9206458684029016e-28,0.026977943222477162,0.2821408795724817,2.938119818042919e-27,0.08365824849217125,True,False,False,Rest,24
ENKD1-2,ENKD1,41,12,0.04649069160223007,0.6837149858474731,0.5964417457580566,1.268754482269287,0.9907093048095703,3.080025227273281e-07,0.015116827166368498,0.780851865868953,6.821960279451734e-07,0.05536730766355503,True,False,False,Rest,24
LRRC6-1,DNAAF11,65,11,0.003690251149237156,0.3387589454650879,0.4495868682861328,0.7998012900352478,0.9907007813453674,1.118994232339967e-05,0.021008397655144076,1.238683650162288,2.1783926752632173e-05,0.07057794781017691,True,False,False,Rest,24
C18orf54-3,C18orf54,80,13,0.11970600485801697,1.8067848682403564,0.9850181341171265,2.5621259212493896,0.990035891532898,2.6449785147861467e-28,0.011914474353978246,0.3864118790266635,2.6745186528378822e-27,0.046515857386061905,True,True,False,Rest,24
EVC2-1,EVC2,32,10,0.0016795663395896554,0.6510430574417114,0.5510936379432678,1.3486120700836182,0.9899088144302368,3.40837571466591e-06,0.026989577969668756,0.7340204321090344,6.950204809705086e-06,0.08365824849217125,True,False,False,Rest,24
OTC-4,OTC,55,13,0.0,1.339126706123352,1.060711145401001,1.4189586639404297,0.9888046383857727,3.959645049455797e-10,0.013430726870101925,0.6968523210111527,1.1002129894262212e-09,0.05079408158504656,True,False,False,Rest,24
CHAD-3,CHAD,58,11,0.000158843191456981,3.376457452774048,1.2555747032165527,2.5272247791290283,0.9883164763450623,7.401157562205367e-20,0.021464981685024094,0.3910678957040265,4.105166093645484e-19,0.07154578631288065,True,False,False,Rest,24
TANC2-4,TANC2,102,13,0.019250737503170967,0.6450339555740356,0.5518549680709839,0.9596794843673706,0.9882808923721313,2.2101167376147628e-10,0.012720770266648867,1.0298030837072807,6.259161213119768e-10,0.04889918583759333,True,True,True,Rest,24
AMPD2-4,AMPD2,141,11,0.26765868067741394,2.1273558139801025,1.0623412132263184,2.85666561126709,0.987523078918457,9.16720160140643e-57,0.01663480535622022,0.3456908204528831,4.7323667916032316e-55,0.0595225465176154,True,False,False,Rest,24
LRP8-4,LRP8,92,18,0.41319864988327026,2.091369390487671,1.203890085220337,2.2779431343078613,0.9872056841850281,4.910029311096094e-31,0.0022509971054941627,0.43337591238202017,6.1479835097447895e-30,0.015471215810503099,True,True,False,Rest,24
P2RX5-4,P2RX5,56,11,0.19597364962100983,3.022221803665161,1.3658475875854492,2.8831288814544678,0.9867746233940125,2.2333940308123e-22,0.01971562169929569,0.34225824233573937,1.4571534225421715e-21,0.06775991347639446,True,False,False,Rest,24
ACACA-2,ACACA,89,11,0.23416464030742645,1.460453987121582,0.944301962852478,1.9045041799545288,0.9860569834709167,3.2094467879261017e-24,0.016234267817166425,0.517749970753259,2.4339683436784933e-23,0.05849021334629032,True,False,False,Rest,24
ERCC6-4,ERCC6,105,14,0.11554881185293198,1.0834906101226807,0.6657146215438843,1.5149378776550293,0.9856954216957092,1.4770892471944974e-20,0.007855870311797675,0.6506507205572456,8.710090400540699e-20,0.03530224037609863,True,True,False,Rest,24
SH2D1B-2,SH2D1B,767,53,0.0003586934180930257,2.4040942192077637,0.7948357462882996,3.836745262145996,0.9855065941810608,0.0,2.6593092758340627e-06,0.2568600537294572,0.0,0.00015272413171115023,True,True,False,Rest,24
TTC16-4,TTC16,208,14,0.0014809533022344112,0.5289296507835388,0.2948291599750519,1.3520077466964722,0.9851052165031433,1.7754265614353408e-31,0.010728567550987092,0.7286239438421657,2.3167151472387983e-30,0.04345145518005562,True,True,False,Rest,24
C15orf62-1,C15orf62,38,10,0.004881645552814007,1.1510998010635376,0.5000943541526794,1.6078860759735107,0.9846056699752808,1.3312579346136794e-08,0.027261575734010564,0.6123603436139848,3.2643553938339596e-08,0.0842643861358572,True,False,False,Rest,24
TRPC1-1,TRPC1,74,10,0.02027527429163456,1.090282917022705,0.5293796062469482,1.6676020622253418,0.9845069646835327,4.691868762211894e-16,0.02625455251892474,0.5903728395308838,2.0407721851897264e-15,0.08221368326945734,True,False,False,Rest,24
KIAA1804-4,MAP3K21,63,15,0.006629681680351496,0.7976061701774597,0.5438137054443359,1.3959975242614746,0.9843724966049194,3.4119927754775184e-11,0.008520238733879193,0.705139142080988,1.0297219222402664e-10,0.0372104418621051,True,True,False,Rest,24
GMIP-3,GMIP,74,12,0.34073519706726074,1.5595190525054932,1.0236314535140991,1.8726227283477783,0.9832962155342102,1.1298697405062522e-20,0.01094219164711746,0.5250903989624093,6.730043950282686e-20,0.04397551198698081,True,True,False,Rest,24
KLHL13-3,KLHL13,78,13,0.0027805413119494915,0.9412498474121094,0.6534206867218018,1.6709425449371338,0.983259379863739,1.0105819491623656e-16,0.013720369294469507,0.5884459539575206,4.642681319922343e-16,0.05156363272343637,True,False,False,Rest,24
GNRHR-4,GNRHR,42,10,6.444547761930153e-05,1.3759753704071045,0.8584132194519043,1.7100751399993896,0.9832079410552979,5.567746592470828e-10,0.027732090418745983,0.5749501399427681,1.5211786767265936e-09,0.08516866057479047,True,False,False,Rest,24
THOC2-1,THOC2,151,18,0.325949490070343,1.0645047426223755,0.8426514267921448,1.3738418817520142,0.9826942682266235,9.738260758096478e-30,0.001287289747936356,0.7152892056059804,1.0999935616391126e-28,0.011009414777939076,True,True,False,Rest,24
COL4A5-2,COL4A5,58,19,0.0003360832924954593,0.9898966550827026,0.5270733833312988,2.023723602294922,0.9824532866477966,7.250041997075168e-16,0.0036098232672751858,0.4854681170559484,3.1143428578676904e-15,0.021070747298660392,True,True,False,Rest,24
ALDH9A1-3,ALDH9A1,49,11,0.41835373640060425,1.552158236503601,1.1436899900436401,1.1432175636291504,0.9815871715545654,1.3222458816795175e-07,0.014198031065213048,0.8586179943199189,3.000932130229063e-07,0.05284198273786398,True,False,False,Rest,24
GPBP1-3,GPBP1,110,19,0.7869240641593933,1.551089882850647,1.3485888242721558,1.4086281061172485,0.981224000453949,1.6649623453048585e-27,0.0004081601199042296,0.6965813021852879,1.6089168147978804e-26,0.005351743307328745,True,True,False,Rest,24
BDP1-3,BDP1,69,12,0.42724472284317017,1.4864100217819214,1.1134456396102905,1.8765627145767212,0.9808791875839233,3.1164041287227026e-21,0.010038020171615432,0.5226999236234805,1.9044691897749848e-20,0.04153339326050967,True,True,False,Rest,24
